pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,14,2,3,c,1,3.0727359000593424,None,3,2,14,2,,,,,42.566490600118414,,42.55005230009556,42.566490600118414,43.54894779995084,43.54894779995084,43.54894779995084,43.54894779995084,43.56583580002189,44.56475899997167,44.56475899997167,47.64573880005628,c,1,3.0727359000593424,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,15,3,3,v,0,1.6979358000680804,None,3,3,15,3,,,,,47.661927700042725,,47.64610240003094,47.661927700042725,48.64460420003161,48.64460420003161,48.64460420003161,48.64460420003161,48.66147730010562,49.66057189996354,49.66057189996354,51.35967130004428,v,0,1.6979358000680804,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,16,0,4,z,0,2.3620690999086946,None,4,0,16,0,,,,,51.375706899911165,,51.35990949999541,51.375706899911165,52.37510109995492,52.37510109995492,52.37510109995492,52.37510109995492,52.37510109995492,53.37462370004505,53.37462370004505,55.73905520001426,z,0,2.3620690999086946,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,17,1,4,x,0,0.7556158001534641,None,4,1,17,1,,,,,55.755486600100994,,55.73937580012716,55.755486600100994,56.73805780010298,56.73805780010298,56.73805780010298,56.73805780010298,56.75474989996292,57.753827600041404,57.753827600041404,58.519973299931735,x,0,0.7556158001534641,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,18,2,4,c,1,0.47126969997771084,None,4,2,18,2,,,,,58.536166599951684,,58.52016140008345,58.536166599951684,59.51912429998629,59.51912429998629,59.51912429998629,59.51912429998629,59.53586110007018,60.53445939999074,60.53445939999074,61.018253799993545,c,1,0.47126969997771084,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,19,3,4,v,0,0.511735400184989,None,4,3,19,3,,,,,61.034624699968845,,61.018545099999756,61.034624699968845,62.03354510013014,62.03354510013014,62.03354510013014,62.03354510013014,62.05040180007927,63.03281320002861,63.03281320002861,63.55013899994083,v,0,0.511735400184989,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,20,0,5,z,0,1.0049344999715686,None,5,0,20,0,,,,,63.56617369991727,,63.55059599992819,63.56617369991727,64.56527970009483,64.56527970009483,64.56527970009483,64.56527970009483,64.58186380006373,65.5640759000089,65.5640759000089,66.58051769994199,z,0,1.0049344999715686,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,21,1,5,x,0,0.49276189994998276,None,5,1,21,1,,,,,66.59684649994597,,66.58083950006403,66.59684649994597,67.5959298000671,67.5959298000671,67.5959298000671,67.5959298000671,67.5959298000671,68.59511719993316,68.59511719993316,69.09490750008263,x,0,0.49276189994998276,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,22,2,5,c,1,0.38005610019899905,None,5,2,22,2,,,,,69.11097449995577,,69.09516220004298,69.11097449995577,70.11018650000915,70.11018650000915,70.11018650000915,70.11018650000915,70.11018650000915,71.10936270002276,71.10936270002276,71.49292770004831,c,1,0.38005610019899905,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,23,3,5,v,0,0.4896696999203414,None,5,3,23,3,,,,,71.50933840009384,,71.49319100007415,71.50933840009384,72.50824180012569,72.50824180012569,72.50824180012569,72.50824180012569,72.52539910003543,73.50722620007582,73.50722620007582,74.00752550014295,v,0,0.4896696999203414,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,24,0,6,z,0,0.5427216999232769,None,6,0,24,0,,,,,74.02381699997932,,74.00778069999069,74.02381699997932,75.02288580010645,75.02288580010645,75.02288580010645,75.02288580010645,75.02288580010645,76.02236880012788,76.02236880012788,76.57249730010517,z,0,0.5427216999232769,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,25,1,6,x,0,0.8061096000019461,None,6,1,25,1,,,,,76.58855969994329,,76.57296980009414,76.58855969994329,77.587331000017,77.587331000017,77.587331000017,77.587331000017,77.60400240006857,78.58662720001303,78.58662720001303,79.40343330008909,x,0,0.8061096000019461,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,26,2,6,c,1,1.7323972000740469,None,6,2,26,2,,,,,79.41954439994879,,79.40386410010979,79.41954439994879,80.41828009998426,80.41828009998426,80.41828009998426,80.41828009998426,80.43490620004013,81.41743030003272,81.41743030003272,83.16685299994424,c,1,1.7323972000740469,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,27,3,6,v,0,0.5877932000439614,None,6,3,27,3,,,,,83.18291520001367,,83.16718400013633,83.18291520001367,84.18180299992673,84.18180299992673,84.18180299992673,84.18180299992673,84.18180299992673,85.18153519998305,85.18153519998305,85.78135640011169,v,0,0.5877932000439614,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,28,0,7,z,0,0.6308253000024706,None,7,0,28,0,,,,,85.79742840002291,,85.78167350008152,85.79742840002291,86.79661630000919,86.79661630000919,86.79661630000919,86.79661630000919,86.79661630000919,87.79589820001274,87.79589820001274,88.42894709995016,z,0,0.6308253000024706,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,29,1,7,x,0,0.3820886998437345,None,7,1,29,1,,,,,88.44516190001741,,88.42915649991482,88.44516190001741,89.44435620005243,89.44435620005243,89.44435620005243,89.44435620005243,89.44435620005243,90.4436554000713,90.4436554000713,90.82702860003337,x,0,0.3820886998437345,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,30,2,7,c,1,0.37231170013546944,None,7,2,30,2,,,,,90.8432217000518,,90.82735590008087,90.8432217000518,91.84247960010543,91.84247960010543,91.84247960010543,91.84247960010543,91.84247960010543,92.84264639997855,92.84264639997855,93.22530649998225,c,1,0.37231170013546944,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,31,3,7,v,0,0.47824329999275506,None,7,3,31,3,,,,,93.24135429994203,,93.2256545999553,93.24135429994203,94.2403468999546,94.2403468999546,94.2403468999546,94.2403468999546,94.2403468999546,95.23981219995767,95.23981219995767,95.72274070000276,v,0,0.47824329999275506,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,32,0,8,z,0,1.898362600011751,None,8,0,32,0,,,,,95.7393014000263,,95.72305899998173,95.7393014000263,96.72171690012328,96.72171690012328,96.72171690012328,96.72171690012328,96.73860580008477,97.73761599999852,97.73761599999852,99.63752069999464,z,0,1.898362600011751,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,33,1,8,x,0,1.1516271000728011,None,8,1,33,1,,,,,99.65283029992133,,99.63833050010726,99.65283029992133,100.65202179993503,100.65202179993503,100.65202179993503,100.65202179993503,100.65202179993503,101.65109840012155,101.65109840012155,102.81736050010659,x,0,1.1516271000728011,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,34,2,8,c,1,0.44554250012151897,None,8,2,34,2,,,,,102.83343599992804,,102.8178683000151,102.83343599992804,103.83255410008132,103.83255410008132,103.83255410008132,103.83255410008132,103.85028739995323,104.83171910000965,104.83171910000965,105.28211069991812,c,1,0.44554250012151897,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,35,3,8,v,0,0.4215667999815196,None,8,3,35,3,,,,,105.29793919995427,,105.28258619992994,105.29793919995427,106.29728300007991,106.29728300007991,106.29728300007991,106.29728300007991,106.29728300007991,107.29680759995244,107.29680759995244,107.72989810002036,v,0,0.4215667999815196,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,36,0,9,z,0,0.46595850004814565,None,9,0,36,0,,,,,107.7458943000529,,107.73028050013818,107.7458943000529,108.74485450005159,108.74485450005159,108.74485450005159,108.74485450005159,108.74485450005159,109.74444309994578,109.74444309994578,110.21187709993683,z,0,0.46595850004814565,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,37,1,9,x,0,0.6991232000291348,None,9,1,37,1,,,,,110.22744529996999,,110.21233900007792,110.22744529996999,111.2262981000822,111.2262981000822,111.2262981000822,111.2262981000822,111.2262981000822,112.22608930012211,112.22608930012211,112.94186179991812,x,0,0.6991232000291348,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,38,2,9,c,1,0.40115049993619323,None,9,2,38,2,,,,,112.95846479991451,,112.94204979995266,112.95846479991451,113.94098470010795,113.94098470010795,113.94098470010795,113.94098470010795,113.95741680008359,114.95774709992111,114.95774709992111,115.37393840006553,c,1,0.40115049993619323,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,39,3,9,v,0,0.4344904001336545,None,9,3,39,3,,,,,115.38989600003697,,115.3745514000766,115.38989600003697,116.3887054999359,116.3887054999359,116.3887054999359,116.3887054999359,116.3887054999359,117.38816089998,117.38816089998,117.83760820003226,v,0,0.4344904001336545,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,40,0,10,z,0,1.5553174000233412,None,10,0,40,0,,,,,117.85414350009523,,117.83779549994506,117.85414350009523,118.8365376999136,118.8365376999136,118.8365376999136,118.8365376999136,118.8536384999752,119.85275020007975,119.85275020007975,121.41875399998389,z,0,1.5553174000233412,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,41,1,10,x,0,0.42490350012667477,None,10,1,41,1,,,,,121.4348957000766,,121.41930940002203,121.4348957000766,122.43409390002489,122.43409390002489,122.43409390002489,122.43409390002489,122.45088930008933,123.43310309993103,123.43310309993103,123.86729210009798,x,0,0.42490350012667477,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,42,2,10,c,1,0.3903026001062244,None,10,2,42,2,,,,,123.88295700005256,,123.86779440008104,123.88295700005256,124.88172840001062,124.88172840001062,124.88172840001062,124.88172840001062,124.88172840001062,125.88124809996225,125.88124809996225,126.28119509993121,c,1,0.3903026001062244,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,43,3,10,v,0,0.39089850010350347,None,10,3,43,3,,,,,126.2974463000428,,126.28167199995369,126.2974463000428,127.29690590011887,127.29690590011887,127.29690590011887,127.29690590011887,127.29690590011887,128.29603810003027,128.29603810003027,128.6960388000589,v,0,0.39089850010350347,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,44,0,11,z,0,0.3487126000691205,None,11,0,44,0,,,,,128.71218700008467,,128.69635819992982,128.71218700008467,129.71130160009488,129.71130160009488,129.71130160009488,129.71130160009488,129.71130160009488,130.71073079993948,130.71073079993948,131.06070669996552,z,0,0.3487126000691205,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,45,1,11,x,0,0.3804363999515772,None,11,1,45,1,,,,,131.0765327999834,,131.06114890007302,131.0765327999834,132.0761148999445,132.0761148999445,132.0761148999445,132.0761148999445,132.0761148999445,133.07501400006004,133.07501400006004,133.45864610001445,x,0,0.3804363999515772,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,46,2,11,c,1,0.36772159999236465,None,11,2,46,2,,,,,133.47449050005525,,133.45890670013614,133.47449050005525,134.47386169992387,134.47386169992387,134.47386169992387,134.47386169992387,134.47386169992387,135.4728997000493,135.4728997000493,135.8571713999845,c,1,0.36772159999236465,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,47,3,11,v,0,0.362999799894169,None,11,3,47,3,,,,,135.87286780006252,,135.8575325999409,135.87286780006252,136.87210120004602,136.87210120004602,136.87210120004602,136.87210120004602,136.87210120004602,137.87105510011315,137.87105510011315,138.23805929999799,v,0,0.362999799894169,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,48,0,12,z,0,0.6593006998300552,None,12,0,48,0,,,,,138.25457570003346,,138.23838889994659,138.25457570003346,139.25333780003712,139.25333780003712,139.25333780003712,139.25333780003712,139.2699712999165,140.2525895999279,140.2525895999279,140.91966299992055,z,0,0.6593006998300552,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,49,1,12,x,0,0.9361137000378221,None,12,1,49,1,,,,,140.93564380006865,,140.91989780007862,140.93564380006865,141.93476739991456,141.93476739991456,141.93476739991456,141.93476739991456,141.95177980000153,142.93390560010448,142.93390560010448,143.88365720002912,x,0,0.9361137000378221,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,50,2,12,c,1,0.6758616999723017,None,12,2,50,2,,,,,143.8997506001033,,143.88390260003507,143.8997506001033,144.89857929991558,144.89857929991558,144.89857929991558,144.89857929991558,144.91562999994494,145.89784720004536,145.89784720004536,146.58092859992757,c,1,0.6758616999723017,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,51,3,12,v,0,0.37103339983150363,None,12,3,51,3,,,,,146.59725350001827,,146.58128220005892,146.59725350001827,147.5970066001173,147.5970066001173,147.5970066001173,147.5970066001173,147.5970066001173,148.59563390002586,148.59563390002586,148.98179590003565,v,0,0.37103339983150363,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,52,0,13,z,0,0.5118638998828828,None,13,0,52,0,,,,,148.99565010005608,,148.98490429995582,148.99565010005608,149.99467739998363,149.99467739998363,149.99467739998363,149.99467739998363,150.0116572000552,150.9937255999539,150.9937255999539,151.5108109000139,z,0,0.5118638998828828,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,53,1,13,x,0,0.36937649990431964,None,13,1,53,1,,,,,151.526764200069,,151.51120790001005,151.526764200069,152.52652060007676,152.52652060007676,152.52652060007676,152.52652060007676,152.52652060007676,153.52501400001347,153.52501400001347,153.90841550007463,x,0,0.36937649990431964,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,54,2,13,c,1,0.3461618002038449,None,13,2,54,2,,,,,153.9247765999753,,153.9088769000955,153.9247765999753,154.92367219994776,154.92367219994776,154.92367219994776,154.92367219994776,154.94024839997292,155.92334669991396,155.92334669991396,156.2731999999378,c,1,0.3461618002038449,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,55,3,13,v,0,0.34269530000165105,None,13,3,55,3,,,,,156.28943939995952,,156.27349269995466,156.28943939995952,157.28877720003948,157.28877720003948,157.28877720003948,157.28877720003948,157.28877720003948,158.2878139000386,158.2878139000386,158.63766860007308,v,0,0.34269530000165105,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,56,0,14,z,0,1.167100900085643,None,14,0,56,0,,,,,158.65408170013689,,158.6379168999847,158.65408170013689,159.6530031999573,159.6530031999573,159.6530031999573,159.6530031999573,159.66984879993834,160.6529143000953,160.6529143000953,161.83506339997984,z,0,1.167100900085643,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,57,1,14,x,0,0.4416950000450015,None,14,1,57,1,,,,,161.85135050001554,,161.83536670007743,161.85135050001554,162.85077159991488,162.85077159991488,162.85077159991488,162.85077159991488,162.85077159991488,163.84992670011707,163.84992670011707,164.29941470013,x,0,0.4416950000450015,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,58,2,14,c,1,0.40486419992521405,None,14,2,58,2,,,,,164.31587480008602,,164.29960800008848,164.31587480008602,165.29851420014165,165.29851420014165,165.29851420014165,165.29851420014165,165.31547920010053,166.31463650008664,166.31463650008664,166.73163209995255,c,1,0.40486419992521405,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,59,3,14,v,0,0.40996860014274716,None,14,3,59,3,,,,,166.7471874000039,,166.73199220001698,166.7471874000039,167.74639649991877,167.74639649991877,167.74639649991877,167.74639649991877,167.74639649991877,168.74592519993894,168.74592519993894,169.16296420013532,v,0,0.40996860014274716,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,60,0,15,z,0,0.6103921001777053,None,15,0,60,0,,,,,169.1788900999818,,169.16340139997192,169.1788900999818,170.17802320001647,170.17802320001647,170.17802320001647,170.17802320001647,170.17802320001647,171.17733460012823,171.17733460012823,171.79408010002226,z,0,0.6103921001777053,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,61,1,15,x,0,0.3457988000009209,None,15,1,61,1,,,,,171.81030869996175,,171.7945435999427,171.81030869996175,172.80898800003342,172.80898800003342,172.80898800003342,172.80898800003342,172.82564550009556,173.8083431001287,173.8083431001287,174.15829539997503,x,0,0.3457988000009209,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,62,2,15,c,1,0.14994970010593534,None,15,2,62,2,,,,,174.1747125000693,,174.15854370011948,174.1747125000693,175.1739477000665,175.1739477000665,175.1739477000665,175.1739477000665,175.19011890003458,176.1730243000202,176.1730243000202,176.33975789998658,c,1,0.14994970010593534,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
150,z,63,3,15,v,0,0.4215331000741571,None,15,3,63,3,,,,,176.3560574001167,,176.34003890003078,176.3560574001167,177.33852160000242,177.33852160000242,177.33852160000242,177.33852160000242,177.35551679995842,178.3543279999867,178.3543279999867,178.788117100019,v,0,0.4215331000741571,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-150,x,64,0,16,z,0,0.30054520000703633,None,16,0,64,0,,,,,178.80436110007577,,178.78850760008208,178.80436110007577,179.80335980001837,179.80335980001837,179.80335980001837,179.80335980001837,179.80335980001837,180.80271130008623,180.80271130008623,181.11960950004868,z,0,0.30054520000703633,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
-50,v,65,1,16,x,0,0.3920642000157386,None,16,1,65,1,,,,,181.13592800009064,,181.12004940002225,181.13592800009064,182.13482040003873,182.13482040003873,182.13482040003873,182.13482040003873,182.1516605000943,183.13406540011056,183.13406540011056,183.53459680010565,x,0,0.3920642000157386,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
50,c,66,2,16,c,1,0.31872970005497336,None,16,2,66,2,,,,,183.55060130008496,,183.53509219991975,183.55060130008496,184.5495641999878,184.5495641999878,184.5495641999878,184.5495641999878,184.5495641999878,185.54876550007612,185.54876550007612,185.88210629997775,c,1,0.31872970005497336,None,,,,,630562,001,2025-10-02_22h11.09.198,motor sequence,,2025.1.1,60.000672040583844,2025-10-02 22h11.12.257792 +0530,
