pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,x,0,0,0,z,0,13.408590300008655,None,0,0,0,0,,,,,0.01087350002489984,,0.008044099900871515,0.01087350002489984,0.9999654998537153,0.9999654998537153,0.9999654998537153,0.9999654998537153,1.0168377000372857,1.9993118999991566,1.9993118999991566,15.429722500033677,z,0,13.408590300008655,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,1,1,0,x,0,1.453560900175944,None,0,1,1,1,,,,,15.438289099838585,,15.430153799941763,15.438289099838585,16.437824599910527,16.437824599910527,16.437824599910527,16.437824599910527,16.437824599910527,17.436662999913096,17.436662999913096,18.902833099942654,x,0,1.453560900175944,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,2,2,0,c,1,2.4613266000524163,None,0,2,2,2,,,,,18.91867659986019,,18.90333559992723,18.91867659986019,19.917803299846128,19.917803299846128,19.917803299846128,19.917803299846128,19.917803299846128,20.916985800024122,20.916985800024122,23.382435000035912,c,1,2.4613266000524163,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,3,3,0,v,0,0.9512080999556929,None,0,3,3,3,,,,,23.39836569991894,,23.38293999992311,23.39836569991894,24.39759729988873,24.39759729988873,24.39759729988873,24.39759729988873,24.39759729988873,25.396703499834985,25.396703499834985,26.362907599890605,v,0,0.9512080999556929,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,4,0,1,z,0,8.614977299934253,None,1,0,4,0,,,,,26.379059299826622,,26.363409499870613,26.379059299826622,27.37851109984331,27.37851109984331,27.37851109984331,27.37851109984331,27.37851109984331,28.377680500037968,28.377680500037968,37.004611999960616,z,0,8.614977299934253,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,5,1,1,x,0,1.0105010999832302,None,1,1,5,1,,,,,37.02056870004162,,37.005119199864566,37.02056870004162,38.01975099998526,38.01975099998526,38.01975099998526,38.01975099998526,38.01975099998526,39.01879330002703,39.01879330002703,40.03506869985722,x,0,1.0105010999832302,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,6,2,1,c,1,0.8825836998876184,None,1,2,6,2,,,,,40.05111639993265,,40.03557259985246,40.05111639993265,41.05020149983466,41.05020149983466,41.05020149983466,41.05020149983466,41.05020149983466,42.04945950000547,42.04945950000547,42.9329657999333,c,1,0.8825836998876184,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,7,3,1,v,0,0.9698554000351578,None,1,3,7,3,,,,,42.94869520002976,,42.93348010000773,42.94869520002976,43.94793180003762,43.94793180003762,43.94793180003762,43.94793180003762,43.94793180003762,44.947102499892935,44.947102499892935,45.93001240002923,v,0,0.9698554000351578,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,8,0,2,z,0,1.2875582999549806,None,2,0,8,0,,,,,45.94681839994155,,45.930398299824446,45.94681839994155,46.945378500036895,46.945378500036895,46.945378500036895,46.945378500036895,46.96237299987115,47.94448779989034,47.94448779989034,49.24429309996776,z,0,1.2875582999549806,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,9,1,2,x,0,0.8992808999028057,None,2,1,9,1,,,,,49.26040739985183,,49.24479709984735,49.26040739985183,50.259778699837625,50.259778699837625,50.259778699837625,50.259778699837625,50.259778699837625,51.25872819987126,51.25872819987126,52.17502179997973,x,0,0.8992808999028057,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,10,2,2,c,1,0.4693203999195248,None,2,2,10,2,,,,,52.191254399949685,,52.17551949992776,52.191254399949685,53.19037049985491,53.19037049985491,53.19037049985491,53.19037049985491,53.19037049985491,54.18953949981369,54.18953949981369,54.67307999986224,c,1,0.4693203999195248,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,11,3,2,v,0,0.8901343999896199,None,2,3,11,3,,,,,54.689228900009766,,54.67358079995029,54.689228900009766,55.68830499984324,55.68830499984324,55.68830499984324,55.68830499984324,55.68830499984324,56.687276399927214,56.687276399927214,57.58744709985331,v,0,0.8901343999896199,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,12,0,3,z,0,1.3247333001345396,None,3,0,12,0,,,,,57.6036718999967,,57.588120199972764,57.6036718999967,58.60245339991525,58.60245339991525,58.60245339991525,58.60245339991525,58.61999939987436,59.6020296998322,59.6020296998322,60.93438289989717,z,0,1.3247333001345396,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,13,1,3,x,0,0.6121102999895811,None,3,1,13,1,,,,,60.95071679982357,,60.934875699924305,60.95071679982357,61.95003760000691,61.95003760000691,61.95003760000691,61.95003760000691,61.95003760000691,62.94908579997718,62.94908579997718,63.56573439994827,x,0,0.6121102999895811,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,14,2,3,c,1,0.9762298001442105,None,3,2,14,2,,,,,63.58184709982015,,63.566230199998245,63.58184709982015,64.58108659996651,64.58108659996651,64.58108659996651,64.58108659996651,64.58108659996651,65.58016419992782,65.58016419992782,66.56301239994355,c,1,0.9762298001442105,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,15,3,3,v,0,0.7023738999851048,None,3,3,15,3,,,,,66.57926809997298,,66.56339409993961,66.57926809997298,67.56191249983385,67.56191249983385,67.56191249983385,67.56191249983385,67.57831969996914,68.57833859999664,68.57833859999664,69.29429879994132,v,0,0.7023738999851048,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,16,0,4,z,0,0.9130330998450518,None,4,0,16,0,,,,,69.31048689992167,,69.29476069984958,69.31048689992167,70.30978140002117,70.30978140002117,70.30978140002117,70.30978140002117,70.30978140002117,71.30942559987307,71.30942559987307,72.2250941998791,z,0,0.9130330998450518,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,17,1,4,x,0,0.5614328000228852,None,4,1,17,1,,,,,72.24149739998393,,72.22559629986063,72.24149739998393,73.24063489981927,73.24063489981927,73.24063489981927,73.24063489981927,73.24063489981927,74.23978609987535,74.23978609987535,74.80689199990593,x,0,0.5614328000228852,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,18,2,4,c,1,0.7091041000094265,None,4,2,18,2,,,,,74.82270939997397,,74.80738639994524,74.82270939997397,75.82189789996482,75.82189789996482,75.82189789996482,75.82189789996482,75.83846040000208,76.82094520004466,76.82094520004466,77.53785299998708,c,1,0.7091041000094265,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,19,3,4,v,0,0.7811338999308646,None,4,3,19,3,,,,,77.55358159984462,,77.5384008998517,77.55358159984462,78.55299649992958,78.55299649992958,78.55299649992958,78.55299649992958,78.55299649992958,79.55216940003447,79.55216940003447,80.33523670001887,v,0,0.7811338999308646,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,20,0,5,z,0,0.6598511999472976,None,5,0,20,0,,,,,80.35123939998448,,80.33573199994862,80.35123939998448,81.35063000000082,81.35063000000082,81.35063000000082,81.35063000000082,81.35063000000082,82.34972850000486,82.34972850000486,83.01645999983884,z,0,0.6598511999472976,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,21,1,5,x,0,0.5318240001797676,None,5,1,21,1,,,,,83.03270179987885,,83.0169547998812,83.03270179987885,84.0317134000361,84.0317134000361,84.0317134000361,84.0317134000361,84.04834629991092,85.03106889990158,85.03106889990158,85.56423669983633,x,0,0.5318240001797676,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,22,2,5,c,1,0.8442385999951512,None,5,2,22,2,,,,,85.5805639999453,,85.56473169988021,85.5805639999453,86.57949409983121,86.57949409983121,86.57949409983121,86.57949409983121,86.59608609997667,87.57877329993062,87.57877329993062,88.42884619999677,c,1,0.8442385999951512,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,23,3,5,v,0,0.49880849989131093,None,5,3,23,3,,,,,88.44464219990186,,88.42944319988601,88.44464219990186,89.44417789997533,89.44417789997533,89.44417789997533,89.44417789997533,89.44417789997533,90.44344499986619,90.44344499986619,90.94356039981358,v,0,0.49880849989131093,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,24,0,6,z,0,1.1770059999544173,None,6,0,24,0,,,,,90.95911249984056,,90.94405459985137,90.95911249984056,91.95855590002611,91.95855590002611,91.95855590002611,91.95855590002611,91.95855590002611,92.95781089994125,92.95781089994125,94.14081659982912,z,0,1.1770059999544173,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,25,1,6,x,0,0.7472560000605881,None,6,1,25,1,,,,,94.15715539990924,,94.14144319994375,94.15715539990924,95.15572849987075,95.15572849987075,95.15572849987075,95.15572849987075,95.17299350001849,96.15481919981539,96.15481919981539,96.90492019988596,x,0,0.7472560000605881,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,26,2,6,c,1,1.004770299885422,None,6,2,26,2,,,,,96.92130269994959,,96.90515819983557,96.92130269994959,97.92042079987004,97.92042079987004,97.92042079987004,97.92042079987004,97.93692609993741,98.91939039994031,98.91939039994031,99.93579379981384,c,1,1.004770299885422,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,27,3,6,v,0,0.859508000081405,None,6,3,27,3,,,,,99.95196780003607,,99.93628759984858,99.95196780003607,100.9342091998551,100.9342091998551,100.9342091998551,100.9342091998551,100.96789369988255,101.95020399987698,101.95020399987698,102.81674839998595,v,0,0.859508000081405,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,28,0,7,z,0,0.7712650999892503,None,7,0,28,0,,,,,102.83300750004128,,102.81719499989413,102.83300750004128,103.83224449981935,103.83224449981935,103.83224449981935,103.83224449981935,103.83224449981935,104.83136769989505,104.83136769989505,105.61480079987086,z,0,0.7712650999892503,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,29,1,7,x,0,0.9203015000093728,None,7,1,29,1,,,,,105.63063029991463,,105.61529250000603,105.63063029991463,106.62991739995778,106.62991739995778,106.62991739995778,106.62991739995778,106.62991739995778,107.62897059996612,107.62897059996612,108.5622864998877,x,0,0.9203015000093728,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,30,2,7,c,1,0.8234159999992698,None,7,2,30,2,,,,,108.578286399832,,108.56281709996983,108.578286399832,109.57763529988006,109.57763529988006,109.57763529988006,109.57763529988006,109.57763529988006,110.576540999813,110.576540999813,111.40993990004063,c,1,0.8234159999992698,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,31,3,7,v,0,0.8784743999131024,None,7,3,31,3,,,,,111.4263361999765,,111.41020059981383,111.4263361999765,112.42521449993365,112.42521449993365,112.42521449993365,112.42521449993365,112.44162709987722,113.42415939993225,113.42415939993225,114.30751519999467,v,0,0.8784743999131024,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-150,x,32,0,8,z,0,1.2271511000581086,None,8,0,32,0,,,,,114.32339499983937,,114.3080094999168,114.32339499983937,115.32275659986772,115.32275659986772,115.32275659986772,115.32275659986772,115.32275659986772,116.32170820003375,116.32170820003375,117.55499019986019,z,0,1.2271511000581086,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
-50,v,33,1,8,x,0,0.838808799860999,None,8,1,33,1,,,,,117.57082129991613,,117.55548699991778,117.57082129991613,118.57010659994557,118.57010659994557,118.57010659994557,118.57010659994557,118.57010659994557,119.56912759994157,119.56912759994157,120.41915589990094,x,0,0.838808799860999,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
50,c,34,2,8,c,1,0.8214646999258548,None,8,2,34,2,,,,,120.43482129997574,,120.41966809984297,120.43482129997574,121.43437919998541,121.43437919998541,121.43437919998541,121.43437919998541,121.43437919998541,122.43357769981958,122.43357769981958,123.26669909991324,c,1,0.8214646999258548,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
150,z,35,3,8,v,0,0.9709813999943435,None,8,3,35,3,,,,,123.28266389993951,,123.26720609981567,123.28266389993951,124.28188859997317,124.28188859997317,124.28188859997317,124.28188859997317,124.28188859997317,125.28100509988144,125.28100509988144,126.26425089989789,v,0,0.9709813999943435,None,,,,,489333,001,2025-10-02_22h33.16.176,motor sequence,,2025.1.1,59.94528197658867,2025-10-02 22h33.21.631318 +0530,
