pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,z,31,3,7,v,0,0.9311935999430716,None,7,3,31,3,,,,,123.36691700015217,,123.35100020002574,123.36691700015217,124.36597739998251,124.36597739998251,124.36597739998251,124.36597739998251,124.36597739998251,125.36512760003097,125.36512760003097,126.29845679993741,v,0,0.9311935999430716,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,32,0,8,z,0,0.8033626000396907,None,8,0,32,0,,,,,126.31446700007655,,126.29894559993409,126.31446700007655,127.31353290006518,127.31353290006518,127.31353290006518,127.31353290006518,127.31353290006518,128.31257289997302,128.31257289997302,129.12910529994406,z,0,0.8033626000396907,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,33,1,8,x,0,0.6471158999484032,None,8,1,33,1,,,,,129.1453641001135,,129.1296020001173,129.1453641001135,130.14462859998457,130.14462859998457,130.14462859998457,130.14462859998457,130.14462859998457,131.14372749999166,131.14372749999166,131.79384390008636,x,0,0.6471158999484032,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,34,2,8,c,1,0.529898599954322,None,8,2,34,2,,,,,131.80995739996433,,131.79434020002373,131.80995739996433,132.80894270003773,132.80894270003773,132.80894270003773,132.80894270003773,132.80894270003773,133.80798140005209,133.80798140005209,134.34108990011737,c,1,0.529898599954322,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,35,3,8,v,0,0.5321362998802215,None,8,3,35,3,,,,,134.3574769999832,,134.34128140006214,134.3574769999832,135.34011640003882,135.34011640003882,135.34011640003882,135.34011640003882,135.3571576999966,136.3561015999876,136.3561015999876,136.88957110000774,v,0,0.5321362998802215,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,36,0,9,z,0,0.4667452001012862,None,9,0,36,0,,,,,136.90549689996988,,136.8900610001292,136.90549689996988,137.90482480009086,137.90482480009086,137.90482480009086,137.90482480009086,137.90482480009086,138.90427469997667,138.90427469997667,139.38756570010446,z,0,0.4667452001012862,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,37,1,9,x,0,0.40086819999851286,None,9,1,37,1,,,,,139.40354360011406,,139.38806400005706,139.40354360011406,140.40238220011815,140.40238220011815,140.40238220011815,140.40238220011815,140.4189814000856,141.4016911999788,141.4016911999788,141.81858730013482,x,0,0.40086819999851286,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,38,2,9,c,1,0.5007827000226825,None,9,2,38,2,,,,,141.83489440008998,,141.81905860011466,141.83489440008998,142.83414559997618,142.83414559997618,142.83414559997618,142.83414559997618,142.83414559997618,143.83336360007524,143.83336360007524,144.34998279996216,c,1,0.5007827000226825,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,39,3,9,v,0,0.38765019993297756,None,9,3,39,3,,,,,144.36621120013297,,144.35047710011713,144.36621120013297,145.36539650009945,145.36539650009945,145.36539650009945,145.36539650009945,145.36539650009945,146.36446249997243,146.36446249997243,146.7643931999337,v,0,0.38765019993297756,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,40,0,10,z,0,0.6431156999897212,None,10,0,40,0,,,,,146.7809544999618,,146.76467350008897,146.7809544999618,147.76330520003103,147.76330520003103,147.76330520003103,147.76330520003103,147.780001899926,148.77877630013973,148.77877630013973,149.42918800003827,z,0,0.6431156999897212,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,41,1,10,x,0,0.12279199995100498,None,10,1,41,1,,,,,149.44536689994857,,149.4297028000001,149.44536689994857,150.44462190009654,150.44462190009654,150.44462190009654,150.44462190009654,150.44462190009654,151.4434696000535,151.4434696000535,151.5771999999415,x,0,0.12279199995100498,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,42,2,10,c,1,0.47005710005760193,None,10,2,42,2,,,,,151.59392430004664,,151.57770860008895,151.59392430004664,152.59271170012653,152.59271170012653,152.59271170012653,152.59271170012653,152.60907529992983,153.59202660014853,153.59202660014853,154.0752826000098,c,1,0.47005710005760193,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,43,3,10,v,0,5.186130800051615,None,10,3,43,3,,,,,154.09148450009525,,154.07575000007637,154.09148450009525,155.09033240005374,155.09033240005374,155.09033240005374,155.09033240005374,155.10695870011114,156.09025450004265,156.09025450004265,161.28629550011829,v,0,5.186130800051615,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,44,0,11,z,0,9.356804699869826,None,11,0,44,0,,,,,161.3020744000096,,161.28680140012875,161.3020744000096,162.3014734000899,162.3014734000899,162.3014734000899,162.3014734000899,162.3014734000899,163.30030060000718,163.30030060000718,172.6602753000334,z,0,9.356804699869826,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,45,1,11,x,0,0.4958473998121917,None,11,1,45,1,,,,,172.6761557001155,,172.660773599986,172.6761557001155,173.6754902000539,173.6754902000539,173.6754902000539,173.6754902000539,173.6754902000539,174.6745786999818,174.6745786999818,175.1748506000731,x,0,0.4958473998121917,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,46,2,11,c,1,0.4398453999310732,None,11,2,46,2,,,,,175.19086430012248,,175.17530360003002,175.19086430012248,176.19000019994564,176.19000019994564,176.19000019994564,176.19000019994564,176.19000019994564,177.188970600022,177.188970600022,177.63922060001642,c,1,0.4398453999310732,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,47,3,11,v,0,0.4713210000190884,None,11,3,47,3,,,,,177.65553859993815,,177.63971000001766,177.65553859993815,178.6545639000833,178.6545639000833,178.6545639000833,178.6545639000833,178.671387600014,179.6536594000645,179.6536594000645,180.13733910000883,v,0,0.4713210000190884,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,48,0,12,z,0,0.7088535998482257,None,12,0,48,0,,,,,180.15334750013426,,180.13785229995847,180.15334750013426,181.15260979998857,181.15260979998857,181.15260979998857,181.15260979998857,181.15260979998857,182.1518884000834,182.1518884000834,182.86822770000435,z,0,0.7088535998482257,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,49,1,12,x,0,0.44774010009132326,None,12,1,49,1,,,,,182.88434370001778,,182.86871249997057,182.88434370001778,183.88336690003052,183.88336690003052,183.88336690003052,183.88336690003052,183.88336690003052,184.88264730013907,184.88264730013907,185.33297730004415,x,0,0.44774010009132326,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,50,2,12,c,1,0.457215600181371,None,12,2,50,2,,,,,185.34900899999775,,185.33355910005048,185.34900899999775,186.34803260001354,186.34803260001354,186.34803260001354,186.34803260001354,186.34803260001354,187.34771610004827,187.34771610004827,187.8142904001288,c,1,0.457215600181371,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,51,3,12,v,0,0.4089941999409348,None,12,3,51,3,,,,,187.83014680002816,,187.81475379993208,187.83014680002816,188.8292386000976,188.8292386000976,188.8292386000976,188.8292386000976,188.8292386000976,189.82829999993555,189.82829999993555,190.2457775999792,v,0,0.4089941999409348,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,52,0,13,z,0,0.4996800001244992,None,13,0,52,0,,,,,190.26185490004718,,190.24630070012063,190.26185490004718,191.26102780015208,191.26102780015208,191.26102780015208,191.26102780015208,191.26102780015208,192.2602166000288,192.2602166000288,192.77706010011025,z,0,0.4996800001244992,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,53,1,13,x,0,0.5642587000038475,None,13,1,53,1,,,,,192.79311580001377,,192.77755420003086,192.79311580001377,193.79209670005366,193.79209670005366,193.79209670005366,193.79209670005366,193.79209670005366,194.79147169995122,194.79147169995122,195.35800030012615,x,0,0.5642587000038475,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,54,2,13,c,1,0.3732008000370115,None,13,2,54,2,,,,,195.37405110010877,,195.35849130013958,195.37405110010877,196.37337059993297,196.37337059993297,196.37337059993297,196.37337059993297,196.37337059993297,197.37246220000088,197.37246220000088,197.75619660015218,c,1,0.3732008000370115,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,55,3,13,v,0,0.3581721999216825,None,13,3,55,3,,,,,197.7722863999661,,197.75668520014733,197.7722863999661,198.77124230004847,198.77124230004847,198.77124230004847,198.77124230004847,198.77124230004847,199.77060610009357,199.77060610009357,200.13776600011624,v,0,0.3581721999216825,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,56,0,14,z,0,0.5989387000445276,None,14,0,56,0,,,,,200.15372830000706,,200.13825680012815,200.15372830000706,201.15291490009986,201.15291490009986,201.15291490009986,201.15291490009986,201.15291490009986,202.15199030004442,202.15199030004442,202.75226940005086,z,0,0.5989387000445276,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,57,1,14,x,0,0.41146109998226166,None,14,1,57,1,,,,,202.76786170015112,,202.75276830000803,202.76786170015112,203.76708259992301,203.76708259992301,203.76708259992301,203.76708259992301,203.76708259992301,204.76641699997708,204.76641699997708,205.18268939992413,x,0,0.41146109998226166,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,58,2,14,c,1,0.2424385000485927,None,14,2,58,2,,,,,205.19909110013396,,205.18288790015504,205.19909110013396,206.1820022999309,206.1820022999309,206.1820022999309,206.1820022999309,206.1985347000882,207.19762210012414,207.19762210012414,207.44800520013086,c,1,0.2424385000485927,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,59,3,14,v,0,0.36554090003483,None,14,3,59,3,,,,,207.4640774000436,,207.44850479997694,207.4640774000436,208.4630027001258,208.4630027001258,208.4630027001258,208.4630027001258,208.4630027001258,209.46233649994247,209.46233649994247,209.82944380003028,v,0,0.36554090003483,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-150,x,60,0,15,z,0,0.4352206999901682,None,15,0,60,0,,,,,209.84571909997612,,209.82993840007111,209.84571909997612,210.84470700006932,210.84470700006932,210.84470700006932,210.84470700006932,210.84470700006932,211.84394109994173,211.84394109994173,212.29422789998353,z,0,0.4352206999901682,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
-50,v,61,1,15,x,0,0.42869339999742806,None,15,1,61,1,,,,,212.31026790011674,,212.29471900011413,212.31026790011674,213.3091935000848,213.3091935000848,213.3091935000848,213.3091935000848,213.3091935000848,214.3083498000633,214.3083498000633,214.74210390006192,x,0,0.42869339999742806,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
50,c,62,2,15,c,1,0.4375122000928968,None,15,2,62,2,,,,,214.75794930011034,,214.7425588001497,214.75794930011034,215.756928200135,215.756928200135,215.756928200135,215.756928200135,215.756928200135,216.756711400114,216.756711400114,217.20677660009824,c,1,0.4375122000928968,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
150,z,63,3,15,v,0,0.38732940005138516,None,15,3,63,3,,,,,217.2230062999297,,217.20728090009652,217.2230062999297,218.2221256000921,218.2221256000921,218.2221256000921,218.2221256000921,218.2221256000921,219.22135010012425,219.22135010012425,219.62150170002133,v,0,0.38732940005138516,None,,,,,354529,001,2025-10-02_21h27.58.785,motor sequence,,2025.1.1,60.163367577565005,2025-10-02 21h28.03.270543 +0530,
